snapshot_date,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score,year,day,month
2026-07-14,Next.js,10,0.4,2.0,,0.0,41.4,2026,14,July
2026-07-14,NLP,137,5.3,5.0,19.4,4.4,67.6,2026,14,July
2026-07-14,Node.js,63,2.4,0.0,9.1,6.6,34.1,2026,14,July
2026-07-14,NumPy,12,0.5,0.0,-55.6,20.2,21.5,2026,14,July
2026-07-14,Pandas,22,0.9,5.0,,18.8,76.4,2026,14,July
2026-07-14,PostgreSQL,78,3.0,0.0,69.2,4.0,44.4,2026,14,July
2026-07-14,Prompt Engineering,18,0.7,,,0.0,0.0,2026,14,July
2026-07-14,Prototyping,65,2.5,6.0,-54.6,6.1,44.1,2026,14,July
2026-07-14,Python,560,21.7,0.0,-32.3,15.1,27.2,2026,14,July
2026-07-14,PyTorch,261,10.1,0.0,18.8,15.5,44.4,2026,14,July
2026-07-14,RAG,213,8.2,0.0,14.6,13.1,43.0,2026,14,July
2026-07-14,React,32,1.2,0.0,9.5,0.0,22.7,2026,14,July
2026-07-14,REST API,11,0.4,1.0,-47.4,4.4,34.8,2026,14,July
2026-07-14,Rust,22,0.9,28.0,,0.0,59.4,2026,14,July
2026-07-14,SageMaker,37,1.4,1.0,-9.0,9.1,51.5,2026,14,July
2026-07-14,Salesforce,13,0.5,,33.1,0.0,52.9,2026,14,July
2026-07-14,Scala,19,0.7,61.0,,0.0,60.5,2026,14,July
2026-07-14,scikit-learn,56,2.2,0.0,-43.6,32.7,30.2,2026,14,July
2026-07-14,Spark,105,4.1,19.0,18.8,3.5,69.4,2026,14,July
2026-07-14,SQL,163,6.3,0.0,44.9,9.0,48.6,2026,14,July
2026-07-14,Stakeholder Mgmt,229,8.9,2.0,3.4,5.8,59.0,2026,14,July
2026-07-14,Statistical Analysis,110,4.3,7.0,-4.6,11.8,68.8,2026,14,July
2026-07-14,System Design,36,1.4,0.0,-21.0,20.9,34.6,2026,14,July
2026-07-14,TensorFlow,188,7.3,0.0,-5.4,18.1,38.1,2026,14,July
2026-07-14,Terraform,30,1.2,0.0,-3.3,18.1,39.4,2026,14,July
2026-07-14,TypeScript,29,1.1,0.0,,5.7,16.8,2026,14,July
2026-07-14,Vue,10,0.4,,,0.0,0.0,2026,14,July
2026-07-14,XGBoost,33,1.3,9.0,18.8,18.8,79.8,2026,14,July
2026-07-14,A/B Testing,308,5.0,2.0,7.1,2.5,61.7,2026,14,July
2026-07-14,Agile / Scrum,258,4.2,0.0,-5.0,17.6,31.7,2026,14,July
2026-07-14,AI Agents,77,1.2,,75.9,11.7,73.8,2026,14,July
2026-07-14,AI Coding Tools,10,0.2,,,40.0,100.0,2026,14,July
2026-07-14,Airflow,157,2.5,0.0,-15.5,16.9,26.6,2026,14,July
2026-07-14,Apache Iceberg,12,0.2,,,0.0,0.0,2026,14,July
2026-07-14,AWS,500,8.1,0.0,19.9,14.9,36.6,2026,14,July
2026-07-14,AWS Security,28,0.5,0.0,53.8,8.5,42.1,2026,14,July
2026-07-14,Azure,460,7.4,0.0,-25.0,20.6,27.5,2026,14,July
2026-07-14,BigQuery,108,1.7,0.0,0.3,16.1,31.3,2026,14,July
2026-07-14,CI/CD,93,1.5,0.0,-31.2,25.5,29.6,2026,14,July
2026-07-14,Dagster,25,0.4,19.0,179.0,5.5,78.8,2026,14,July
2026-07-14,Data Modeling,420,6.8,0.0,-17.5,25.2,33.8,2026,14,July
2026-07-14,Data Observability,20,0.3,,,0.0,0.0,2026,14,July
2026-07-14,Data Pipeline,87,1.4,0.0,23.2,15.7,39.6,2026,14,July
2026-07-14,Data Visualization,121,2.0,0.0,10.4,12.4,32.2,2026,14,July
2026-07-14,Databricks,440,7.1,0.0,2.4,15.0,31.6,2026,14,July
2026-07-14,dbt,193,3.1,0.0,0.0,22.5,38.1,2026,14,July
2026-07-14,Deep Learning,39,0.6,0.0,-18.0,18.3,27.2,2026,14,July
2026-07-14,Docker,32,0.5,0.0,41.3,27.9,55.3,2026,14,July
2026-07-14,DynamoDB,16,0.3,0.0,,24.1,34.1,2026,14,July
2026-07-14,Elasticsearch,25,0.4,0.0,38.3,7.5,38.3,2026,14,July
2026-07-14,ETL,539,8.7,0.0,-2.5,19.4,34.4,2026,14,July
2026-07-14,Excel,207,3.4,0.0,-35.0,20.4,21.7,2026,14,July
2026-07-14,Fivetran,18,0.3,0.0,36.0,3.1,34.5,2026,14,July
2026-07-14,Flask,14,0.2,1.0,16.5,0.0,55.7,2026,14,July
2026-07-14,Flink,18,0.3,31.0,70.3,4.5,77.9,2026,14,July
2026-07-14,GCP,175,2.8,0.0,4.5,18.5,37.3,2026,14,July
2026-07-14,Git,92,1.5,0.0,-39.3,26.8,25.3,2026,14,July
2026-07-14,Hugging Face,13,0.2,,,0.0,0.0,2026,14,July
2026-07-14,Java,145,2.3,0.0,40.6,19.6,49.1,2026,14,July
2026-07-14,JavaScript,18,0.3,0.0,-21.9,24.1,30.8,2026,14,July
2026-07-14,Jira,47,0.8,0.0,-43.0,14.8,12.2,2026,14,July
2026-07-14,Kafka,119,1.9,0.0,-35.0,5.5,9.4,2026,14,July
2026-07-14,Kotlin,12,0.2,31.0,,0.0,57.5,2026,14,July
2026-07-14,Kubernetes,41,0.7,1.0,-32.5,16.5,52.1,2026,14,July
2026-07-14,Linux,20,0.3,0.0,-19.4,2.1,14.3,2026,14,July
2026-07-14,LLMs / GenAI,351,5.7,0.0,34.9,7.0,36.8,2026,14,July
2026-07-14,Looker,74,1.2,38.0,-13.7,5.7,59.7,2026,14,July
2026-07-14,Machine Learning,1154,18.7,0.0,-10.0,9.9,23.9,2026,14,July
2026-07-14,Microsoft Fabric,37,0.6,,20.0,0.0,42.1,2026,14,July
2026-07-14,MLflow,54,0.9,45.0,,0.0,61.5,2026,14,July
2026-07-14,MongoDB,29,0.5,0.0,13.8,18.1,39.5,2026,14,July
2026-07-14,MySQL,23,0.4,0.0,23.2,20.5,45.6,2026,14,July
2026-07-14,NLP,129,2.1,0.0,28.6,19.0,45.5,2026,14,July
2026-07-14,Node.js,10,0.2,0.0,-58.5,0.0,0.0,2026,14,July
2026-07-14,NumPy,24,0.4,0.0,-29.2,22.0,27.7,2026,14,July
2026-07-14,Pandas,55,0.9,0.0,13.6,14.9,34.3,2026,14,July
2026-07-14,PostgreSQL,30,0.5,0.0,43.4,18.7,49.2,2026,14,July
2026-07-14,Power BI,379,6.1,0.0,-24.0,29.6,32.7,2026,14,July
2026-07-14,Prototyping,49,0.8,1.0,-21.5,0.0,40.8,2026,14,July
2026-07-14,Python,1080,17.5,0.0,1.6,20.1,37.4,2026,14,July
2026-07-14,PyTorch,73,1.2,1.0,-35.0,3.6,39.5,2026,14,July
2026-07-14,RAG,77,1.2,0.0,13.1,3.6,27.4,2026,14,July
2026-07-14,Redshift,101,1.6,0.0,23.2,17.1,41.3,2026,14,July
2026-07-14,Ruby,20,0.3,31.0,44.6,0.0,69.5,2026,14,July
2026-07-14,SageMaker,23,0.4,1.0,-40.0,0.0,32.8,2026,14,July
2026-07-14,Salesforce,31,0.5,,49.3,16.1,77.9,2026,14,July
2026-07-14,Scala,64,1.0,0.0,-33.8,17.1,20.1,2026,14,July
2026-07-14,scikit-learn,59,1.0,0.0,0.3,11.9,27.4,2026,14,July
2026-07-14,Segment,29,0.5,1.0,30.5,9.2,68.9,2026,14,July
2026-07-14,SIEM,11,0.2,,,0.0,0.0,2026,14,July
2026-07-14,Snowflake,327,5.3,0.0,-6.7,15.5,27.9,2026,14,July
2026-07-14,Spark,395,6.4,0.0,2.6,15.6,32.9,2026,14,July
2026-07-14,SQL,1410,22.8,0.0,-10.3,21.2,33.6,2026,14,July
2026-07-14,Stakeholder Mgmt,653,10.6,0.0,-10.3,13.9,24.5,2026,14,July
2026-07-14,Statistical Analysis,508,8.2,0.0,14.5,12.1,34.1,2026,14,July
2026-07-14,Tableau,185,3.0,0.0,-14.5,23.0,33.9,2026,14,July
2026-07-14,TensorFlow,56,0.9,1.0,-35.0,4.0,40.3,2026,14,July
2026-07-14,Terraform,44,0.7,0.0,-33.8,27.8,28.5,2026,14,July
2026-07-14,Trino,18,0.3,,,22.2,84.5,2026,14,July
2026-07-14,TypeScript,13,0.2,0.0,,0.0,0.0,2026,14,July
2026-07-14,A/B Testing,22,0.7,1.0,55.9,4.1,69.4,2026,14,July
2026-07-14,Agile / Scrum,309,9.2,0.0,-8.2,11.3,30.1,2026,14,July
2026-07-14,AI Agents,50,1.5,,,2.0,14.5,2026,14,July
2026-07-14,Ansible,123,3.7,0.0,-27.3,29.1,30.7,2026,14,July
2026-07-14,ArgoCD,72,2.1,1.0,-35.5,20.5,51.2,2026,14,July
2026-07-14,AWS,1070,31.8,0.0,-7.9,17.7,34.0,2026,14,July
2026-07-14,AWS Security,121,3.6,0.0,-21.0,17.6,25.6,2026,14,July
2026-07-14,Azure,899,26.7,0.0,-7.9,19.9,38.6,2026,14,July
2026-07-14,Bash,149,4.4,0.0,-23.2,20.4,29.5,2026,14,July
2026-07-14,C#,76,2.3,0.0,-30.1,27.1,25.8,2026,14,July
2026-07-14,C++,16,0.5,0.0,168.9,6.2,41.8,2026,14,July
2026-07-14,CI/CD,957,28.4,0.0,-7.9,18.2,35.0,2026,14,July
2026-07-14,Databricks,17,0.5,0.0,3.0,18.4,41.0,2026,14,July
2026-07-14,Datadog,60,1.8,0.0,6.8,4.1,32.9,2026,14,July
2026-07-14,dbt,71,2.1,,-26.3,2.7,22.2,2026,14,July
2026-07-14,Docker,373,11.1,0.0,-19.4,24.6,34.8,2026,14,July
2026-07-14,Elasticsearch,13,0.4,0.0,-20.8,18.2,27.7,2026,14,July
2026-07-14,Excel,33,1.0,0.0,,7.7,12.6,2026,14,July
2026-07-14,Fivetran,22,0.7,47.0,,0.0,60.3,2026,14,July
2026-07-14,Flask,12,0.4,,20.7,0.0,46.2,2026,14,July
2026-07-14,GCP,335,9.9,0.0,-33.5,19.3,20.2,2026,14,July
2026-07-14,Git,281,8.3,0.0,-35.5,29.1,23.5,2026,14,July
2026-07-14,Grafana,60,1.8,0.0,-12.5,27.2,39.3,2026,14,July
2026-07-14,Helm,69,2.0,0.0,-26.3,31.6,33.3,2026,14,July
2026-07-14,Incident Response,78,2.3,9.0,47.4,4.0,72.2,2026,14,July
2026-07-14,Java,136,4.0,0.0,4.5,19.4,44.0,2026,14,July
2026-07-14,JavaScript,44,1.3,0.0,-30.1,8.9,13.9,2026,14,July
2026-07-14,Jira,56,1.7,0.0,-26.3,14.7,21.0,2026,14,July
2026-07-14,Kafka,66,2.0,0.0,-31.0,29.9,27.3,2026,14,July
2026-07-14,Kotlin,18,0.5,54.0,148.6,0.0,74.3,2026,14,July
2026-07-14,Kubernetes,698,20.7,0.0,-22.7,22.7,31.2,2026,14,July
2026-07-14,Linux,412,12.2,0.0,-7.9,19.1,37.2,2026,14,July
2026-07-14,LLMs / GenAI,73,2.2,1.0,38.3,6.5,68.5,2026,14,July
2026-07-14,Machine Learning,91,2.7,0.0,21.4,1.5,31.1,2026,14,July
2026-07-14,Microservices,22,0.7,0.0,-18.1,3.3,21.0,2026,14,July
2026-07-14,MongoDB,66,2.0,0.0,130.2,17.7,47.2,2026,14,July
2026-07-14,MySQL,20,0.6,25.0,-10.8,0.0,56.6,2026,14,July
2026-07-14,Node.js,11,0.3,26.0,,7.3,71.0,2026,14,July
2026-07-14,Oracle,13,0.4,,,0.0,0.0,2026,14,July
2026-07-14,PostgreSQL,65,1.9,0.0,-3.6,18.9,40.7,2026,14,July
2026-07-14,Prometheus,60,1.8,0.0,-14.8,30.0,40.9,2026,14,July
2026-07-14,Pulumi,45,1.3,4.0,-18.5,16.9,63.3,2026,14,July
2026-07-14,Python,431,12.8,0.0,-7.9,18.9,36.3,2026,14,July
2026-07-14,React,47,1.4,0.0,-29.1,13.2,17.7,2026,14,July
2026-07-14,Ruby,24,0.7,1.0,52.2,12.5,74.1,2026,14,July
2026-07-14,Rust,18,0.5,2.0,-33.7,7.7,44.9,2026,14,July
2026-07-14,Scala,10,0.3,10.0,,0.0,56.7,2026,14,July
2026-07-14,Segment,13,0.4,0.0,87.7,9.1,42.8,2026,14,July
2026-07-14,SIEM,23,0.7,0.0,-39.2,33.9,25.0,2026,14,July
2026-07-14,Snowflake,41,1.2,0.0,28.6,1.6,32.3,2026,14,July
2026-07-14,Spark,21,0.6,0.0,-28.3,23.9,27.0,2026,14,July
2026-07-14,SQL,136,4.0,0.0,-28.3,27.8,28.9,2026,14,July
2026-07-14,Stakeholder Mgmt,205,6.1,0.0,-7.9,11.6,31.3,2026,14,July
2026-07-14,System Design,20,0.6,0.0,-12.5,2.2,21.6,2026,14,July
2026-07-14,Terraform,815,24.2,0.0,-19.4,23.8,33.9,2026,14,July
2026-07-14,TypeScript,35,1.0,0.0,,8.1,14.0,2026,14,July
2026-07-14,A/B Testing,187,2.3,18.0,44.3,7.7,74.5,2026,14,July
2026-07-14,Agile / Scrum,921,11.2,0.0,-3.3,14.9,41.9,2026,14,July
2026-07-14,AI Agents,345,4.2,,49.7,4.1,63.8,2026,14,July
2026-07-14,AI Coding Tools,88,1.1,,-36.1,10.2,39.1,2026,14,July
2026-07-14,Airflow,61,0.7,13.0,18.2,8.5,70.4,2026,14,July
2026-07-14,Angular,321,3.9,0.0,-12.2,15.4,38.8,2026,14,July
2026-07-14,Apache Iceberg,40,0.5,,,0.0,0.0,2026,14,July
2026-07-14,AWS,1627,19.7,0.0,-6.1,10.8,35.9,2026,14,July
2026-07-14,AWS Security,34,0.4,0.0,18.1,7.0,37.7,2026,14,July
2026-07-14,Azure,603,7.3,0.0,-37.8,15.2,27.6,2026,14,July
2026-07-14,Bash,40,0.5,1.0,-25.7,28.0,53.4,2026,14,July
2026-07-14,BigQuery,33,0.4,45.0,30.0,1.1,70.2,2026,14,July
2026-07-14,C#,538,6.5,0.0,-36.1,17.8,30.6,2026,14,July
2026-07-14,C++,531,6.4,0.0,-43.2,15.4,25.7,2026,14,July
2026-07-14,Cassandra,43,0.5,54.0,219.5,6.4,81.5,2026,14,July
2026-07-14,CI/CD,654,7.9,0.0,-34.8,20.5,34.1,2026,14,July
2026-07-14,ClickHouse,16,0.2,,-34.0,6.2,32.8,2026,14,July
2026-07-14,Data Modeling,99,1.2,1.0,-55.6,3.1,18.7,2026,14,July
2026-07-14,Data Pipeline,58,0.7,25.0,-9.8,3.2,56.1,2026,14,July
2026-07-14,Databricks,322,3.9,61.0,-9.0,0.0,59.2,2026,14,July
2026-07-14,Datadog,132,1.6,41.0,-5.3,4.1,62.3,2026,14,July
2026-07-14,dbt,80,1.0,0.0,40.3,6.7,40.9,2026,14,July
2026-07-14,Deep Learning,29,0.4,0.0,71.4,12.5,51.3,2026,14,July
2026-07-14,Django,79,1.0,0.0,-47.1,2.3,6.9,2026,14,July
2026-07-14,Docker,479,5.8,1.0,-51.0,15.9,36.5,2026,14,July
2026-07-14,DynamoDB,121,1.5,1.0,7.1,9.1,52.6,2026,14,July
2026-07-14,Elasticsearch,114,1.4,14.0,84.6,11.3,80.9,2026,14,July
2026-07-14,ETL,129,1.6,8.0,6.5,6.2,61.9,2026,14,July
2026-07-14,Excel,307,3.7,6.0,6.5,5.7,58.8,2026,14,July
2026-07-14,FastAPI,73,0.9,0.0,-47.1,15.3,22.9,2026,14,July
2026-07-14,Figma,40,0.5,4.0,-58.3,4.8,32.3,2026,14,July
2026-07-14,Fine-tuning,43,0.5,13.0,18.2,3.0,61.8,2026,14,July
2026-07-14,Fivetran,60,0.7,54.0,50.9,0.0,71.0,2026,14,July
2026-07-14,Flask,36,0.4,1.0,-43.9,14.9,37.2,2026,14,July
2026-07-14,Flink,28,0.3,52.0,-41.8,9.1,57.0,2026,14,July
2026-07-14,GCP,633,7.7,2.0,-25.5,12.1,54.9,2026,14,July
2026-07-14,Git,781,9.5,0.0,1.1,18.3,46.1,2026,14,July
2026-07-14,Go,216,2.6,2.0,-25.7,7.2,47.7,2026,14,July
2026-07-14,Grafana,115,1.4,4.0,30.0,0.8,58.0,2026,14,July
2026-07-14,GraphQL,144,1.7,2.0,-15.1,7.7,51.1,2026,14,July
2026-07-14,Helm,22,0.3,0.0,53.0,11.4,49.8,2026,14,July
2026-07-14,Incident Response,125,1.5,0.0,-50.8,21.6,26.2,2026,14,July
2026-07-14,Java,1700,20.6,0.0,-5.8,14.1,40.2,2026,14,July
2026-07-14,JavaScript,957,11.6,0.0,-36.1,12.6,26.0,2026,14,July
2026-07-14,Jira,38,0.5,1.0,-36.1,8.3,33.9,2026,14,July
2026-07-14,Kafka,225,2.7,5.0,7.1,11.1,66.8,2026,14,July
2026-07-14,Kotlin,373,4.5,26.0,-4.9,9.7,69.8,2026,14,July
2026-07-14,Kubernetes,628,7.6,6.0,11.4,8.4,64.6,2026,14,July
2026-07-14,LangChain,31,0.4,1.0,,9.4,42.8,2026,14,July
2026-07-14,Linear,21,0.3,,48.5,0.0,54.2,2026,14,July
2026-07-14,Linux,187,2.3,1.0,-43.8,16.9,40.8,2026,14,July
2026-07-14,LLM APIs,17,0.2,,,0.0,0.0,2026,14,July
2026-07-14,LLMs / GenAI,1255,15.2,1.0,-0.6,4.4,43.9,2026,14,July
2026-07-14,Machine Learning,497,6.0,1.0,3.1,4.5,45.0,2026,14,July
2026-07-14,MCP,19,0.2,,,21.1,93.9,2026,14,July
2026-07-14,Microservices,65,0.8,0.0,-37.9,15.5,28.2,2026,14,July
2026-07-14,MLflow,271,3.3,61.0,,0.0,60.1,2026,14,July
2026-07-14,MongoDB,210,2.5,41.0,-12.3,4.8,60.4,2026,14,July
2026-07-14,MySQL,202,2.5,1.0,-50.3,19.3,39.4,2026,14,July
2026-07-14,Next.js,185,2.2,1.0,-27.9,8.4,40.2,2026,14,July
2026-07-14,NLP,21,0.3,0.0,18.2,0.0,28.4,2026,14,July
2026-07-14,Node.js,493,6.0,2.0,-29.0,9.0,48.2,2026,14,July
2026-07-14,PHP,135,1.6,1.0,-61.0,21.9,37.8,2026,14,July
2026-07-14,PostgreSQL,469,5.7,1.0,-6.1,9.7,48.7,2026,14,July
2026-07-14,Prometheus,44,0.5,54.0,,2.1,63.0,2026,14,July
2026-07-14,Prompt Engineering,18,0.2,,,22.2,96.9,2026,14,July
2026-07-14,Prototyping,141,1.7,16.0,14.4,3.9,63.2,2026,14,July
2026-07-14,Pulumi,11,0.1,,,0.0,0.0,2026,14,July
2026-07-14,Python,1623,19.7,0.0,-29.0,11.9,29.3,2026,14,July
2026-07-14,PyTorch,38,0.5,0.0,17.0,14.1,46.0,2026,14,July
2026-07-14,RAG,245,3.0,41.0,34.8,3.6,70.9,2026,14,July
2026-07-14,React,1173,14.2,1.0,-36.1,10.4,37.5,2026,14,July
2026-07-14,Redis,86,1.0,6.0,-42.8,7.1,42.6,2026,14,July
2026-07-14,Redshift,11,0.1,0.0,-36.1,42.9,33.6,2026,14,July
2026-07-14,REST API,206,2.5,0.0,-43.9,16.8,25.9,2026,14,July
2026-07-14,Ruby,158,1.9,36.0,-44.6,9.1,50.7,2026,14,July
2026-07-14,Rust,304,3.7,3.0,-29.0,16.2,58.2,2026,14,July
2026-07-14,Salesforce,29,0.4,,-53.9,3.4,9.7,2026,14,July
2026-07-14,Scala,213,2.6,40.0,-28.6,4.1,53.6,2026,14,July
2026-07-14,scikit-learn,12,0.1,0.0,-52.1,23.5,26.1,2026,14,July
2026-07-14,Segment,36,0.4,1.0,29.9,8.3,54.9,2026,14,July
2026-07-14,SIEM,34,0.4,0.0,-32.6,6.2,20.1,2026,14,July
2026-07-14,Snowflake,74,0.9,41.0,-15.9,5.0,59.3,2026,14,July
2026-07-14,Spark,393,4.8,23.0,13.0,4.3,65.1,2026,14,July
2026-07-14,Spring,363,4.4,0.0,-15.5,18.9,39.7,2026,14,July
2026-07-14,SQL,1030,12.5,0.0,-20.1,12.7,33.7,2026,14,July
2026-07-14,Stakeholder Mgmt,906,11.0,1.0,-16.9,8.6,43.0,2026,14,July
2026-07-14,Statistical Analysis,20,0.2,39.0,,0.0,52.0,2026,14,July
2026-07-14,Swift,75,0.9,6.0,29.9,13.4,73.7,2026,14,July
2026-07-14,System Design,180,2.2,6.0,-12.9,7.2,54.8,2026,14,July
2026-07-14,Tableau,13,0.2,,-9.7,0.0,33.0,2026,14,July
2026-07-14,TensorFlow,30,0.4,0.0,-41.8,15.9,27.3,2026,14,July
2026-07-14,Terraform,248,3.0,0.0,-6.0,20.9,44.6,2026,14,July
2026-07-14,Trino,24,0.3,,,4.2,24.5,2026,14,July
2026-07-14,TypeScript,909,11.0,1.0,-31.9,14.0,44.3,2026,14,July
2026-07-14,User Research,13,0.2,64.0,,0.0,61.5,2026,14,July
2026-07-14,Vector Databases,34,0.4,,,11.8,65.3,2026,14,July
2026-07-14,Vue,154,1.9,6.0,-41.8,7.0,42.5,2026,14,July
2026-07-14,Workday,15,0.2,,,6.7,36.7,2026,14,July
2026-07-14,A/B Testing,166,10.5,39.0,65.6,1.9,73.8,2026,14,July
2026-07-14,Agile / Scrum,42,2.6,0.0,0.7,15.0,31.2,2026,14,July
2026-07-14,AI Agents,134,8.4,,102.8,3.0,82.1,2026,14,July
2026-07-14,AI Coding Tools,40,2.5,,,0.0,0.0,2026,14,July
2026-07-14,Angular,14,0.9,,-25.7,60.0,40.8,2026,14,July
2026-07-14,AWS,69,4.4,5.0,12.7,7.8,40.8,2026,14,July
2026-07-14,Azure,44,2.8,0.0,,14.0,36.1,2026,14,July
2026-07-14,C#,10,0.6,,-25.7,64.3,41.7,2026,14,July
2026-07-14,CI/CD,19,1.2,75.0,,0.0,59.8,2026,14,July
2026-07-14,Data Modeling,16,1.0,,51.7,0.0,42.2,2026,14,July
2026-07-14,Data Visualization,17,1.1,,,0.0,0.0,2026,14,July
2026-07-14,Databricks,115,7.3,8.0,,0.0,17.6,2026,14,July
2026-07-14,Datadog,80,5.0,61.0,22.4,0.0,54.8,2026,14,July
2026-07-14,dbt,42,2.6,,28.5,0.0,36.2,2026,14,July
2026-07-14,Elasticsearch,32,2.0,31.0,,7.8,70.7,2026,14,July
2026-07-14,ETL,31,2.0,61.0,15.6,11.1,70.4,2026,14,July
2026-07-14,Excel,115,7.3,2.0,87.8,7.9,60.1,2026,14,July
2026-07-14,Figma,93,5.9,15.0,18.1,3.4,48.7,2026,14,July
2026-07-14,Fine-tuning,14,0.9,1.0,,9.9,41.5,2026,14,July
2026-07-14,Fivetran,38,2.4,46.0,7.8,0.0,41.6,2026,14,July
2026-07-14,GCP,26,1.6,45.0,,0.0,49.2,2026,14,July
2026-07-14,Git,30,1.9,0.0,,0.0,0.0,2026,14,July
2026-07-14,JavaScript,13,0.8,42.0,18.1,0.0,44.1,2026,14,July
2026-07-14,Jira,22,1.4,9.0,51.7,0.0,39.1,2026,14,July
2026-07-14,Kubernetes,11,0.7,75.0,,0.0,59.8,2026,14,July
2026-07-14,LangChain,13,0.8,,,0.0,0.0,2026,14,July
2026-07-14,LLMs / GenAI,239,15.1,25.0,53.8,4.4,69.5,2026,14,July
2026-07-14,Looker,13,0.8,15.0,102.8,0.0,50.9,2026,14,July
2026-07-14,Machine Learning,84,5.3,0.0,28.1,4.7,39.3,2026,14,July
2026-07-14,MCP,15,0.9,,,0.0,0.0,2026,14,July
2026-07-14,MLflow,106,6.7,46.0,,0.0,51.0,2026,14,July
2026-07-14,MongoDB,15,0.9,40.0,,0.0,43.9,2026,14,July
2026-07-14,Node.js,13,0.8,40.0,,0.0,43.9,2026,14,July
2026-07-14,Prompt Engineering,13,0.8,,,0.0,0.0,2026,14,July
2026-07-14,Prototyping,115,7.3,15.0,18.1,1.3,46.6,2026,14,July
2026-07-14,Python,64,4.0,1.0,,5.7,37.5,2026,14,July
2026-07-14,RAG,42,2.6,68.0,,7.7,89.3,2026,14,July
2026-07-14,React,23,1.5,9.0,18.1,0.0,27.0,2026,14,July
2026-07-14,Ruby,12,0.8,26.0,,0.0,36.9,2026,14,July
2026-07-14,Salesforce,10,0.6,,102.8,0.0,54.3,2026,14,July
2026-07-14,SIEM,24,1.5,8.0,-13.5,0.0,15.0,2026,14,July
2026-07-14,Snowflake,15,0.9,6.0,11.1,0.0,19.9,2026,14,July
2026-07-14,Spark,138,8.7,20.0,43.4,0.0,45.9,2026,14,July
2026-07-14,SQL,181,11.4,36.0,51.7,4.5,69.8,2026,14,July
2026-07-14,Stakeholder Mgmt,499,31.5,9.0,18.1,5.5,46.3,2026,14,July
2026-07-14,System Design,18,1.1,9.0,37.1,0.0,36.6,2026,14,July
2026-07-14,Tableau,13,0.8,,-11.5,0.0,8.1,2026,14,July
2026-07-14,User Research,102,6.4,2.0,-14.7,1.7,24.9,2026,14,July
2026-07-14,Workday,10,0.6,,-11.5,0.0,8.1,2026,14,July
2026-07-14,AI Agents,57,4.1,,17.8,0.0,14.6,2026,14,July
2026-07-14,AI Coding Tools,14,1.0,,,0.0,0.0,2026,14,July
2026-07-14,AWS,222,15.9,0.0,9.9,23.3,30.2,2026,14,July
2026-07-14,AWS Security,75,5.4,0.0,19.1,2.3,21.3,2026,14,July
2026-07-14,Azure,154,11.0,0.0,20.5,29.7,37.4,2026,14,July
2026-07-14,Burp Suite,10,0.7,31.0,,0.0,39.1,2026,14,July
2026-07-14,CI/CD,74,5.3,0.0,50.5,16.1,37.7,2026,14,July
2026-07-14,CISSP,14,1.0,0.0,176.8,11.7,49.5,2026,14,July
2026-07-14,Databricks,23,1.6,68.0,,0.0,57.8,2026,14,July
2026-07-14,Datadog,33,2.4,50.0,,0.0,42.9,2026,14,July
2026-07-14,Docker,52,3.7,0.0,46.5,2.7,27.8,2026,14,July
2026-07-14,Excel,26,1.9,0.0,,18.0,29.9,2026,14,July
2026-07-14,GCP,108,7.7,0.0,43.9,13.1,31.3,2026,14,July
2026-07-14,Git,29,2.1,54.0,-38.0,0.0,34.2,2026,14,July
2026-07-14,Incident Response,212,15.2,0.0,-26.8,22.1,24.4,2026,14,July
2026-07-14,Java,14,1.0,50.0,150.2,0.0,58.5,2026,14,July
2026-07-14,JavaScript,26,1.9,28.0,193.0,0.0,59.2,2026,14,July
2026-07-14,Jira,12,0.9,42.0,,0.0,41.0,2026,14,July
2026-07-14,Kubernetes,64,4.6,52.0,108.0,0.0,58.0,2026,14,July
2026-07-14,Linux,29,2.1,0.0,-26.8,25.0,26.5,2026,14,July
2026-07-14,LLMs / GenAI,59,4.2,0.0,160.7,13.7,49.4,2026,14,July
2026-07-14,Machine Learning,45,3.2,26.0,57.1,4.0,56.6,2026,14,July
2026-07-14,MLflow,21,1.5,68.0,,0.0,57.8,2026,14,July
2026-07-14,OWASP,22,1.6,54.0,,0.0,50.3,2026,14,July
2026-07-14,Penetration Testing,55,3.9,0.0,49.4,9.6,32.8,2026,14,July
2026-07-14,Python,130,9.3,0.0,66.4,21.3,44.2,2026,14,July
2026-07-14,Ruby,13,0.9,0.0,,37.7,38.5,2026,14,July
2026-07-14,Rust,21,1.5,61.0,,0.0,55.9,2026,14,July
2026-07-14,SIEM,227,16.3,0.0,-26.8,20.8,23.1,2026,14,July
2026-07-14,SOC 2,29,2.1,14.0,78.9,4.4,60.5,2026,14,July
2026-07-14,Spark,34,2.4,68.0,,0.0,57.8,2026,14,July
2026-07-14,SQL,23,1.6,54.0,-43.7,15.0,50.8,2026,14,July
2026-07-14,Stakeholder Mgmt,102,7.3,0.0,80.2,22.4,48.5,2026,14,July
2026-07-14,System Design,13,0.9,,143.4,0.0,48.6,2026,14,July
2026-07-14,Terraform,79,5.7,0.0,60.1,9.4,36.5,2026,14,July
2026-07-14,TypeScript,20,1.4,52.0,,0.0,46.6,2026,14,July
